releaseTimes,processingTimes,jobs,gurobi interrupted,bnb interrupted,gurobiSolution,bnbSolution,gurobiTime,bnbTime
releasesCloseToZero,processingHighVariance,10,False,False,1978.0,1978,0.0853,0.0016
releasesCloseToZero,processingHighVariance,11,False,False,3224.0,3224,0.0345,0.0017
releasesCloseToZero,processingHighVariance,12,False,False,3462.0,3462,0.1042,0.0019
releasesCloseToZero,processingHighVariance,12,False,False,3276.0,3276,0.0354,0.0035
releasesCloseToZero,processingHighVariance,14,False,False,4749.0,4749,0.0322,0.0024
releasesCloseToZero,processingHighVariance,14,False,False,5187.0,5187,0.4349,0.0024
releasesCloseToZero,processingHighVariance,15,False,False,5701.0,5701,0.1456,0.0026
releasesCloseToZero,processingHighVariance,17,False,False,8880.0,8880,0.0206,0.0033
releasesCloseToZero,processingHighVariance,17,False,False,5950.0,5950,0.0743,0.0079
releasesCloseToZero,processingHighVariance,19,False,False,9642.0,9642,0.0393,0.0043
releasesCloseToZero,processingHighVariance,2,False,False,188.0,188,0.0007,0.0006
releasesCloseToZero,processingHighVariance,20,False,False,10992.0,10992,18.481,0.0055
releasesCloseToZero,processingHighVariance,21,False,False,9882.0,9882,0.1377,0.0064
releasesCloseToZero,processingHighVariance,22,False,False,12924.0,12924,0.0798,0.0069
releasesCloseToZero,processingHighVariance,22,False,False,10760.0,10760,0.041,0.0127
releasesCloseToZero,processingHighVariance,24,True,False,16652.0,16652,30.0,0.0094
releasesCloseToZero,processingHighVariance,23,True,False,10185.0,10184,30.0,0.0106
releasesCloseToZero,processingHighVariance,26,True,False,17290.0,17290,30.0,0.0111
releasesCloseToZero,processingHighVariance,25,False,False,16470.0,16470,0.1313,0.0136
releasesCloseToZero,processingHighVariance,27,False,False,19773.0,19773,0.1282,0.0128
releasesCloseToZero,processingHighVariance,27,True,False,19539.0,19539,30.0,0.0301
releasesCloseToZero,processingHighVariance,3,False,False,366.0,366,0.0015,0.0006
releasesCloseToZero,processingHighVariance,28,False,False,16380.0,16380,0.0912,0.0161
releasesCloseToZero,processingHighVariance,4,False,False,511.0,511,0.0033,0.0015
releasesCloseToZero,processingHighVariance,5,False,False,989.0,989,0.0047,0.0023
releasesCloseToZero,processingHighVariance,6,False,False,1123.0,1123,0.0102,0.0048
releasesCloseToZero,processingHighVariance,7,False,False,1222.0,1222,0.0089,0.001
releasesCloseToZero,processingHighVariance,8,False,False,1690.0,1690,0.007,0.0012
releasesCloseToZero,processingHighVariance,8,False,False,1431.0,1431,0.0334,0.0011
releasesCloseToZero,processingLowVariance,10,False,False,2701.0,2701,0.0133,0.0015
releasesCloseToZero,processingLowVariance,11,False,False,3287.0,3287,0.0368,0.0019
releasesCloseToZero,processingLowVariance,12,False,False,3864.0,3864,1.4747,0.0019
releasesCloseToZero,processingLowVariance,13,False,False,4453.0,4453,0.0294,0.0022
releasesCloseToZero,processingLowVariance,14,True,False,5145.0,5145,30.0,0.0037
releasesCloseToZero,processingLowVariance,15,False,False,5876.0,5876,3.9394,0.0054
releasesCloseToZero,processingLowVariance,16,False,False,6644.0,6644,0.4452,0.0035
releasesCloseToZero,processingLowVariance,17,False,False,7445.0,7445,1.3012,0.0038
releasesCloseToZero,processingLowVariance,18,False,False,8476.0,8476,0.8349,0.004
releasesCloseToZero,processingLowVariance,19,False,False,9349.0,9349,0.0353,0.0053
releasesCloseToZero,processingLowVariance,2,False,False,155.0,155,0.0006,0.0004
releasesCloseToZero,processingLowVariance,20,False,False,10242.0,10242,1.2989,0.0056
releasesCloseToZero,processingLowVariance,21,False,False,11290.0,11290,2.468,0.0064
releasesCloseToZero,processingLowVariance,22,False,False,12392.0,12392,1.2363,0.0077
releasesCloseToZero,processingLowVariance,23,False,False,13484.0,13484,0.1297,0.0074
releasesCloseToZero,processingLowVariance,24,False,False,14725.0,14725,1.153,0.0119
releasesCloseToZero,processingLowVariance,25,False,False,15956.0,15956,0.1348,0.0084
releasesCloseToZero,processingLowVariance,26,False,False,17199.0,17199,0.1547,0.0097
releasesCloseToZero,processingLowVariance,27,True,False,18300.0,18300,30.0,0.0179
releasesCloseToZero,processingLowVariance,28,False,False,19870.0,19870,0.2297,0.012
releasesCloseToZero,processingLowVariance,29,False,False,21166.0,21166,0.1836,0.0128
releasesCloseToZero,processingLowVariance,3,False,False,296.0,296,0.0018,0.0007
releasesCloseToZero,processingLowVariance,30,False,False,22860.0,22860,0.096,0.0132
releasesCloseToZero,processingLowVariance,4,False,False,501.0,501,0.0018,0.0008
releasesCloseToZero,processingLowVariance,5,False,False,748.0,748,0.008,0.0008
releasesCloseToZero,processingLowVariance,6,False,False,1060.0,1060,0.0401,0.0009
releasesCloseToZero,processingLowVariance,7,False,False,1377.0,1377,0.0511,0.0011
releasesCloseToZero,processingLowVariance,8,False,False,1793.0,1793,0.0065,0.0015
releasesCloseToZero,processingLowVariance,9,False,False,2241.0,2241,0.0182,0.0012
releasesCloseToZero,processingUniform,10,False,False,2245.0,2245,0.025,0.0015
releasesCloseToZero,processingUniform,11,False,False,1581.0,1581,0.0254,0.0017
releasesCloseToZero,processingUniform,12,False,False,2415.0,2415,0.1844,0.003
releasesCloseToZero,processingUniform,12,False,False,2854.0,2854,0.1281,0.0018
releasesCloseToZero,processingUniform,14,False,False,4633.0,4633,0.0367,0.0026
