releaseTimes,processingTimes,jobs,gurobi interrupted,bnb interrupted,gurobiSolution,bnbSolution,gurobiTime,bnbTime
releasesCloseToZero,processingUniform,2,False,False,41.0,41,0.0007,0.0004
releasesCloseToZero,processingUniform,19,False,False,3176.0,3176,0.2415,0.0044
releasesCloseToZero,processingUniform,3,False,False,43.0,43,0.0013,0.0006
releasesCloseToZero,processingUniform,4,False,False,165.0,165,0.0016,0.0005
releasesCloseToZero,processingUniform,4,False,False,253.0,253,0.003,0.0005
releasesCloseToZero,processingUniform,6,False,False,667.0,667,0.004,0.0008
releasesCloseToZero,processingUniform,7,False,False,600.0,600,0.005,0.001
releasesCloseToZero,processingUniform,8,False,False,798.0,798,0.0076,0.001
releasesCloseToZero,processingUniform,9,False,False,933.0,933,0.0594,0.0012
releasesFarFromZero,processingHighVariance,9,False,False,1600.0,1600,0.0582,0.0038
releasesFarFromZero,processingHighVariance,7,False,False,990.0,990,0.0135,0.0023
releasesFarFromZero,processingHighVariance,10,False,False,2028.0,2028,0.0484,0.003
releasesFarFromZero,processingHighVariance,12,False,False,3618.0,3618,0.223,0.0019
releasesFarFromZero,processingHighVariance,12,False,False,3530.0,3530,0.0602,0.006
releasesFarFromZero,processingHighVariance,13,False,False,2856.0,2856,0.1941,0.0241
releasesFarFromZero,processingHighVariance,15,False,False,4956.0,4956,0.3698,0.0111
releasesFarFromZero,processingHighVariance,15,False,False,4280.0,4280,0.0316,0.0072
releasesFarFromZero,processingHighVariance,18,False,False,6286.0,6286,0.0578,0.0156
releasesFarFromZero,processingHighVariance,16,False,False,5770.0,5770,6.7031,0.0057
releasesFarFromZero,processingHighVariance,2,False,False,279.0,279,0.0012,0.0005
releasesFarFromZero,processingHighVariance,17,True,False,6447.0,6447,120.0,0.004
releasesFarFromZero,processingHighVariance,3,False,False,431.0,431,0.0009,0.0006
releasesFarFromZero,processingHighVariance,4,False,False,605.0,605,0.0018,0.0008
releasesFarFromZero,processingHighVariance,4,False,False,577.0,577,0.0065,0.0007
releasesFarFromZero,processingHighVariance,5,False,False,712.0,712,0.0053,0.0013
releasesFarFromZero,processingHighVariance,6,False,False,981.0,981,0.0563,0.0013
releasesFarFromZero,processingHighVariance,8,False,False,1636.0,1636,0.0125,0.0018
releasesFarFromZero,processingHighVariance,5,False,False,830.0,830,0.0046,0.0009
releasesFarFromZero,processingLowVariance,10,False,False,1841.0,1841,0.015,0.0043
releasesFarFromZero,processingLowVariance,11,False,False,2241.0,2241,0.0162,0.0038
releasesFarFromZero,processingLowVariance,12,False,False,2479.0,2479,0.0211,0.0056
releasesFarFromZero,processingLowVariance,13,False,False,2874.0,2874,0.911,0.007
releasesFarFromZero,processingLowVariance,14,False,False,3277.0,3277,19.7122,0.0068
releasesFarFromZero,processingLowVariance,15,False,False,3620.0,3620,0.0406,0.0079
releasesFarFromZero,processingLowVariance,16,False,False,4032.0,4032,0.0501,0.0206
releasesFarFromZero,processingLowVariance,17,False,False,4478.0,4478,0.2447,0.0147
releasesFarFromZero,processingLowVariance,18,False,False,5034.0,5034,7.4479,0.0167
releasesFarFromZero,processingLowVariance,19,False,False,5613.0,5613,0.0512,0.0145
releasesFarFromZero,processingLowVariance,2,False,False,195.0,195,0.0008,0.0004
releasesFarFromZero,processingLowVariance,20,False,False,6036.0,6036,32.0094,0.0191
releasesFarFromZero,processingLowVariance,3,False,False,314.0,314,0.0008,0.0006
releasesFarFromZero,processingLowVariance,4,False,False,483.0,483,0.0035,0.0007
releasesFarFromZero,processingLowVariance,5,False,False,641.0,641,0.0041,0.0009
releasesFarFromZero,processingLowVariance,6,False,False,813.0,813,0.0312,0.0017
releasesFarFromZero,processingLowVariance,7,False,False,1133.0,1133,0.0122,0.0018
releasesFarFromZero,processingLowVariance,8,False,False,1370.0,1370,0.0587,0.0017
releasesFarFromZero,processingLowVariance,9,False,False,1570.0,1570,0.0814,0.0051
releasesFarFromZero,processingUniform,9,False,False,1298.0,1298,0.0792,0.0063
releasesFarFromZero,processingUniform,11,False,False,1923.0,1923,0.2442,0.0031
releasesFarFromZero,processingUniform,11,False,False,1575.0,1575,0.0847,0.0198
releasesFarFromZero,processingUniform,12,False,False,2917.0,2917,0.1936,0.0045
releasesFarFromZero,processingUniform,13,False,False,2068.0,2068,0.0274,0.0338
releasesFarFromZero,processingUniform,15,False,False,2919.0,2919,0.2471,0.0143
releasesFarFromZero,processingUniform,16,True,False,3979.0,3979,120.0,0.0092
releasesFarFromZero,processingUniform,16,False,False,3327.0,3327,0.1003,0.0254
releasesFarFromZero,processingUniform,18,False,False,3523.0,3523,0.1941,0.0856
releasesFarFromZero,processingUniform,18,False,False,4240.0,4240,4.6479,0.0406
releasesFarFromZero,processingUniform,2,False,False,267.0,267,0.0008,0.0005
releasesFarFromZero,processingUniform,19,False,True,4001.0,inf,32.4466,120.0
releasesFarFromZero,processingUniform,3,False,False,295.0,295,0.0012,0.0006
releasesFarFromZero,processingUniform,4,False,False,508.0,508,0.0027,0.0006
releasesFarFromZero,processingUniform,5,False,True,498.0,inf,0.001,120.0
releasesFarFromZero,processingUniform,6,False,False,841.0,841,0.0144,0.0013
releasesFarFromZero,processingUniform,7,False,False,954.0,954,0.0308,0.0015
releasesFarFromZero,processingUniform,8,False,False,829.0,829,0.058,0.0054
releasesFarFromZero,processingUniform,9,False,False,1520.0,1520,0.5136,0.0022
releasesHighVariance,processingHighVariance,9,False,True,1356.0,inf,0.0904,120.0
releasesHighVariance,processingHighVariance,9,False,False,2255.0,2255,0.0245,0.0021
releasesHighVariance,processingHighVariance,9,False,False,1145.0,1145,0.0068,0.0104
releasesHighVariance,processingHighVariance,10,False,False,2429.0,2429,1.5401,0.0033
releasesHighVariance,processingHighVariance,10,False,False,2587.0,2587,0.093,0.0023
releasesHighVariance,processingHighVariance,13,False,False,2452.0,2452,4.2408,0.0656
releasesHighVariance,processingHighVariance,13,False,False,2885.0,2885,3.68,0.0113
releasesHighVariance,processingHighVariance,14,False,False,3727.0,3727,5.9486,0.028
releasesHighVariance,processingHighVariance,14,False,False,3140.0,3140,0.3227,0.0063
releasesHighVariance,processingHighVariance,14,False,False,2905.0,2905,0.7373,0.0338
releasesHighVariance,processingHighVariance,2,False,False,126.0,126,0.0007,0.0005
releasesHighVariance,processingHighVariance,17,False,False,4139.0,4139,4.848,0.164
releasesHighVariance,processingHighVariance,2,False,True,167.0,inf,0.0007,120.0
releasesHighVariance,processingHighVariance,2,False,False,198.0,198,0.0006,0.0006
releasesHighVariance,processingHighVariance,4,False,False,558.0,558,0.0023,0.0007
releasesHighVariance,processingHighVariance,6,False,False,918.0,918,0.0076,0.0018
releasesHighVariance,processingHighVariance,3,False,False,258.0,258,0.0009,0.0007
releasesHighVariance,processingHighVariance,5,False,False,877.0,877,0.0149,0.0009
releasesHighVariance,processingHighVariance,5,False,False,690.0,690,0.0022,0.001
releasesHighVariance,processingLowVariance,9,False,False,1306.0,1306,0.0107,0.0057
releasesHighVariance,processingLowVariance,10,False,False,1332.0,1332,0.0651,0.0055
releasesHighVariance,processingLowVariance,10,False,False,1437.0,1437,0.0114,0.0076
releasesHighVariance,processingLowVariance,12,False,False,1916.0,1916,0.0179,0.0227
releasesHighVariance,processingLowVariance,14,False,False,2469.0,2469,0.0583,0.0864
releasesHighVariance,processingLowVariance,14,False,False,2631.0,2631,0.0177,0.0835
releasesHighVariance,processingLowVariance,14,False,False,2739.0,2739,0.0496,0.0467
releasesHighVariance,processingLowVariance,14,False,False,2499.0,2499,0.0166,0.0806
releasesHighVariance,processingLowVariance,16,False,False,3569.0,3569,0.047,0.0918
releasesHighVariance,processingLowVariance,17,False,False,3618.0,3618,1.5434,0.0456
releasesHighVariance,processingLowVariance,1,False,False,84.0,84,0.0004,0.0003
releasesHighVariance,processingLowVariance,18,False,False,4151.0,4151,13.7569,0.0374
releasesHighVariance,processingLowVariance,2,False,True,138.0,inf,0.0007,120.0
releasesHighVariance,processingLowVariance,4,False,False,275.0,275,0.0037,0.0007
releasesHighVariance,processingLowVariance,5,False,False,587.0,587,0.0072,0.0007
releasesHighVariance,processingLowVariance,6,False,False,579.0,579,0.0378,0.0016
releasesHighVariance,processingLowVariance,7,False,False,724.0,724,0.0254,0.0023
releasesHighVariance,processingLowVariance,7,False,False,899.0,899,0.0346,0.0019
releasesHighVariance,processingLowVariance,8,False,False,968.0,968,0.0223,0.0057
releasesHighVariance,processingUniform,9,False,False,1013.0,1013,0.0971,0.0093
releasesHighVariance,processingUniform,10,False,False,1258.0,1258,0.0069,0.0161
releasesHighVariance,processingUniform,11,False,False,1406.0,1406,0.0591,0.0656
releasesHighVariance,processingUniform,11,False,False,1031.0,1031,0.3676,0.0302
releasesHighVariance,processingUniform,11,False,False,1375.0,1375,0.9737,0.0362
releasesHighVariance,processingUniform,14,False,False,2357.0,2357,0.2904,0.0584
releasesHighVariance,processingUniform,15,False,False,2510.0,2510,0.2827,0.1531
releasesHighVariance,processingUniform,14,False,False,1982.0,1982,2.647,0.0562
releasesHighVariance,processingUniform,14,False,False,2202.0,2202,1.4203,0.0895
releasesHighVariance,processingUniform,14,False,False,2438.0,2438,42.7388,0.2208
releasesHighVariance,processingUniform,2,False,True,91.0,inf,0.0007,120.0
releasesHighVariance,processingUniform,16,False,False,2138.0,2138,0.1197,0.083
releasesHighVariance,processingUniform,3,False,False,230.0,230,0.0007,0.0008
releasesHighVariance,processingUniform,3,False,True,240.0,inf,0.0007,120.0
releasesHighVariance,processingUniform,5,False,False,435.0,435,0.0041,0.0012
releasesHighVariance,processingUniform,4,False,True,293.0,inf,0.0011,120.0
releasesHighVariance,processingUniform,6,False,True,425.0,inf,0.0035,120.0
releasesHighVariance,processingUniform,7,False,True,684.0,inf,0.0284,120.0
releasesHighVariance,processingUniform,6,False,False,612.0,612,0.0446,0.0009
releasesLowVariance,processingHighVariance,7,False,False,1366.0,1366,0.0047,0.0011
releasesLowVariance,processingHighVariance,11,False,False,2309.0,2309,0.0156,0.0017
releasesLowVariance,processingHighVariance,12,False,False,3043.0,3043,0.0523,0.0036
releasesLowVariance,processingHighVariance,13,False,False,2481.0,2481,0.0968,0.0038
releasesLowVariance,processingHighVariance,10,False,False,2280.0,2280,0.0565,0.0016
releasesLowVariance,processingHighVariance,11,False,False,1859.0,1859,0.0222,0.0017
releasesLowVariance,processingHighVariance,13,False,False,2803.0,2803,0.1842,0.0021
releasesLowVariance,processingHighVariance,16,False,False,4325.0,4325,0.0387,0.0031
releasesLowVariance,processingHighVariance,16,False,False,4748.0,4748,0.0312,0.0033
releasesLowVariance,processingHighVariance,16,False,False,4974.0,4974,0.0261,0.0047
releasesLowVariance,processingHighVariance,2,False,False,94.0,94,0.0007,0.0004
releasesLowVariance,processingHighVariance,18,False,False,6039.0,6039,0.0328,0.0089
releasesLowVariance,processingHighVariance,3,False,False,251.0,251,0.0019,0.0006
releasesLowVariance,processingHighVariance,4,False,False,499.0,499,0.0017,0.0007
releasesLowVariance,processingHighVariance,5,False,False,481.0,481,0.0043,0.0011
releasesLowVariance,processingHighVariance,5,False,False,648.0,648,0.0062,0.0009
releasesLowVariance,processingHighVariance,7,False,False,979.0,979,0.0101,0.001
releasesLowVariance,processingHighVariance,6,False,False,802.0,802,0.0047,0.0009
releasesLowVariance,processingHighVariance,8,False,False,1122.0,1122,0.0093,0.0012
releasesLowVariance,processingLowVariance,10,False,False,1529.0,1529,0.0344,0.0015
releasesLowVariance,processingLowVariance,11,False,False,1885.0,1885,0.0258,0.0018
releasesLowVariance,processingLowVariance,12,False,False,2138.0,2138,0.1354,0.0027
releasesLowVariance,processingLowVariance,13,False,False,2499.0,2499,0.0217,0.0027
releasesLowVariance,processingLowVariance,14,False,False,2887.0,2887,74.1897,0.0029
releasesLowVariance,processingLowVariance,15,False,False,3190.0,3190,0.3017,0.003
releasesLowVariance,processingLowVariance,16,False,False,3679.0,3679,3.1488,0.0051
releasesLowVariance,processingLowVariance,17,False,False,4133.0,4133,1.2691,0.0037
releasesLowVariance,processingLowVariance,18,False,False,4544.0,4544,0.0567,0.0042
releasesLowVariance,processingLowVariance,19,True,False,5040.0,5040,120.0,0.0052
releasesLowVariance,processingLowVariance,2,False,False,125.0,125,0.0009,0.0006
releasesLowVariance,processingLowVariance,20,False,False,5439.0,5439,0.0411,0.0055
releasesLowVariance,processingLowVariance,3,False,False,214.0,214,0.0018,0.0006
releasesLowVariance,processingLowVariance,4,False,False,340.0,340,0.0115,0.0006
releasesLowVariance,processingLowVariance,5,False,False,487.0,487,0.006,0.0008
releasesLowVariance,processingLowVariance,6,False,False,649.0,649,0.0095,0.0011
releasesLowVariance,processingLowVariance,7,False,False,847.0,847,0.0112,0.0009
releasesLowVariance,processingLowVariance,8,False,False,1033.0,1033,0.012,0.0012
releasesLowVariance,processingLowVariance,9,False,False,1264.0,1264,0.0075,0.0013
releasesLowVariance,processingUniform,10,False,False,1040.0,1040,0.0257,0.0015
releasesLowVariance,processingUniform,11,False,False,1746.0,1746,0.0412,0.0017
releasesLowVariance,processingUniform,12,False,False,2151.0,2151,0.0281,0.002
releasesLowVariance,processingUniform,13,False,False,1970.0,1970,0.0824,0.0048
releasesLowVariance,processingUniform,14,False,False,2341.0,2341,0.1778,0.004
releasesLowVariance,processingUniform,12,False,False,1337.0,1337,0.0186,0.002
releasesLowVariance,processingUniform,16,False,False,1957.0,1957,0.1469,0.0033
releasesLowVariance,processingUniform,16,False,False,3441.0,3441,0.0768,0.0059
releasesLowVariance,processingUniform,18,False,False,3006.0,3006,1.1787,0.0045
releasesLowVariance,processingUniform,19,False,False,3494.0,3494,0.0446,0.0149
releasesLowVariance,processingUniform,2,False,False,135.0,135,0.001,0.0004
releasesLowVariance,processingUniform,18,False,False,3192.0,3192,0.0978,0.0042
releasesLowVariance,processingUniform,3,False,False,234.0,234,0.0018,0.0005
releasesLowVariance,processingUniform,4,False,False,245.0,245,0.0036,0.0005
releasesLowVariance,processingUniform,5,False,False,519.0,519,0.0073,0.0006
releasesLowVariance,processingUniform,6,False,False,565.0,565,0.0058,0.0008
releasesLowVariance,processingUniform,7,False,False,695.0,695,0.0088,0.001
releasesLowVariance,processingUniform,8,False,False,597.0,597,0.0074,0.0028
releasesLowVariance,processingUniform,9,False,False,981.0,981,0.0118,0.002
releasesUniform,processingHighVariance,9,False,False,1518.0,1518,0.0132,0.0027
releasesUniform,processingHighVariance,10,False,False,1953.0,1953,0.1017,0.0025
releasesUniform,processingHighVariance,11,False,False,2203.0,2203,0.5528,0.01
releasesUniform,processingHighVariance,11,False,False,2016.0,2016,0.1835,0.0046
releasesUniform,processingHighVariance,13,False,False,3989.0,3989,45.5013,0.0025
releasesUniform,processingHighVariance,11,False,False,1527.0,1527,0.0347,0.0147
releasesUniform,processingHighVariance,14,False,False,3048.0,3048,0.163,0.0071
releasesUniform,processingHighVariance,11,False,False,2798.0,2798,0.4083,0.0031
releasesUniform,processingHighVariance,16,False,False,3452.0,3452,0.0681,0.0098
releasesUniform,processingHighVariance,15,False,False,3780.0,3780,92.4887,0.0057
releasesUniform,processingHighVariance,2,False,False,141.0,141,0.0008,0.0006
releasesUniform,processingHighVariance,18,False,False,5944.0,5944,17.6218,0.0259
releasesUniform,processingHighVariance,2,False,False,225.0,225,0.0008,0.0005
releasesUniform,processingHighVariance,3,False,False,286.0,286,0.0013,0.0007
releasesUniform,processingHighVariance,4,False,False,356.0,356,0.0171,0.0006
releasesUniform,processingHighVariance,4,False,False,569.0,569,0.0035,0.0007
releasesUniform,processingHighVariance,7,False,False,918.0,918,0.0087,0.0015
releasesUniform,processingHighVariance,8,False,False,1234.0,1234,0.2207,0.0016
releasesUniform,processingHighVariance,9,False,False,1898.0,1898,0.096,0.0012
releasesUniform,processingLowVariance,10,False,False,1385.0,1385,0.0626,0.0028
releasesUniform,processingLowVariance,11,False,False,1713.0,1713,0.019,0.0028
releasesUniform,processingLowVariance,12,False,False,1920.0,1920,0.0155,0.0059
releasesUniform,processingLowVariance,13,False,False,2211.0,2211,1.7409,0.0096
releasesUniform,processingLowVariance,14,False,False,2564.0,2564,1.7133,0.0066
releasesUniform,processingLowVariance,15,False,False,2965.0,2965,0.6909,0.0089
releasesUniform,processingLowVariance,16,False,False,3242.0,3242,31.3417,0.0065
releasesUniform,processingLowVariance,17,False,False,3622.0,3622,0.4724,0.0279
releasesUniform,processingLowVariance,18,True,False,4091.0,4091,120.0,0.0522
releasesUniform,processingLowVariance,19,False,False,4588.0,4588,1.5948,0.0214
releasesUniform,processingLowVariance,2,False,False,121.0,121,0.0008,0.0005
releasesUniform,processingLowVariance,20,False,False,4987.0,4987,71.4554,0.0372
releasesUniform,processingLowVariance,3,False,False,191.0,191,0.0017,0.0006
releasesUniform,processingLowVariance,4,False,False,245.0,245,0.0018,0.0008
releasesUniform,processingLowVariance,5,False,False,437.0,437,0.0048,0.0009
releasesUniform,processingLowVariance,6,False,False,534.0,534,0.0427,0.0016
releasesUniform,processingLowVariance,7,False,False,751.0,751,0.0048,0.0014
releasesUniform,processingLowVariance,8,False,False,881.0,881,0.127,0.0035
releasesUniform,processingLowVariance,9,False,False,1105.0,1105,0.0137,0.0029
releasesUniform,processingUniform,8,False,False,1030.0,1030,0.0101,0.0022
releasesUniform,processingUniform,11,False,False,1543.0,1543,0.0326,0.0092
releasesUniform,processingUniform,11,False,False,1060.0,1060,1.7685,0.0055
releasesUniform,processingUniform,13,False,False,1853.0,1853,0.0773,0.0183
releasesUniform,processingUniform,13,False,False,1834.0,1834,0.165,0.0094
releasesUniform,processingUniform,15,False,False,2439.0,2439,0.0495,0.0144
releasesUniform,processingUniform,15,False,False,2062.0,2062,17.5657,0.0472
releasesUniform,processingUniform,16,False,False,1880.0,1880,0.1232,0.0653
releasesUniform,processingUniform,17,False,False,2804.0,2804,0.0675,0.0484
releasesUniform,processingUniform,19,False,False,3378.0,3378,0.0405,0.0787
releasesUniform,processingUniform,2,False,False,126.0,126,0.0006,0.0005
releasesUniform,processingUniform,20,False,False,4413.0,4413,0.3183,0.0347
releasesUniform,processingUniform,3,False,True,133.0,inf,0.0009,120.0
releasesUniform,processingUniform,4,False,True,244.0,inf,0.0007,120.0
releasesUniform,processingUniform,5,False,False,515.0,515,0.0027,0.0008
releasesUniform,processingUniform,6,False,False,287.0,287,0.0064,0.0021
releasesUniform,processingUniform,7,False,False,701.0,701,0.0704,0.0021
releasesUniform,processingUniform,7,False,False,359.0,359,0.0066,0.0028
releasesUniform,processingUniform,8,False,False,1139.0,1139,0.006,0.0021
