releaseTimes,processingTimes,jobs,gurobi interrupted,bnb interrupted,gurobiSolution,bnbSolution,gurobiTime,bnbTime
releasesCloseToZero,processingLowVariance,16,False,False,6644.0,6644,0.4638,0.0036
releasesCloseToZero,processingLowVariance,17,False,False,7445.0,7445,1.2675,0.0066
releasesCloseToZero,processingLowVariance,18,False,False,8476.0,8476,0.8669,0.0045
releasesCloseToZero,processingLowVariance,19,False,False,9349.0,9349,0.0359,0.0044
releasesCloseToZero,processingLowVariance,2,False,False,155.0,155,0.0007,0.0004
releasesCloseToZero,processingLowVariance,20,False,False,10242.0,10242,1.3087,0.0068
releasesCloseToZero,processingLowVariance,21,False,False,11290.0,11290,2.4631,0.0091
releasesCloseToZero,processingLowVariance,22,False,False,12392.0,12392,1.1995,0.0064
releasesCloseToZero,processingLowVariance,23,False,False,13484.0,13484,0.1294,0.007
releasesCloseToZero,processingLowVariance,24,False,False,14725.0,14725,1.1584,0.008
releasesCloseToZero,processingLowVariance,25,False,False,15956.0,15956,0.1256,0.0077
releasesCloseToZero,processingLowVariance,26,False,False,17199.0,17199,0.1482,0.0086
releasesCloseToZero,processingLowVariance,27,True,False,18300.0,18300,5.0,0.0143
releasesCloseToZero,processingLowVariance,28,False,False,19870.0,19870,0.1687,0.0128
releasesCloseToZero,processingLowVariance,29,False,False,21166.0,21166,0.1589,0.0109
releasesCloseToZero,processingLowVariance,3,False,False,296.0,296,0.0024,0.0008
releasesCloseToZero,processingLowVariance,30,False,False,22860.0,22860,0.0921,0.0118
releasesCloseToZero,processingLowVariance,4,False,False,501.0,501,0.0028,0.0007
releasesCloseToZero,processingLowVariance,5,False,False,748.0,748,0.0105,0.0008
releasesCloseToZero,processingLowVariance,6,False,False,1060.0,1060,0.0384,0.0009
releasesCloseToZero,processingLowVariance,7,False,False,1377.0,1377,0.0551,0.0011
releasesCloseToZero,processingLowVariance,8,False,False,1793.0,1793,0.0088,0.0012
releasesCloseToZero,processingLowVariance,9,False,False,2241.0,2241,0.0194,0.0038
releasesCloseToZero,processingUniform,10,False,False,2245.0,2245,0.0273,0.0016
releasesCloseToZero,processingUniform,11,False,False,1581.0,1581,0.0219,0.0017
releasesCloseToZero,processingUniform,12,False,False,2415.0,2415,0.2049,0.0019
releasesCloseToZero,processingUniform,12,False,False,2854.0,2854,0.1229,0.0022
releasesCloseToZero,processingUniform,14,False,False,4633.0,4633,0.0389,0.0025
releasesCloseToZero,processingUniform,15,False,False,4680.0,4680,0.1312,0.0029
releasesCloseToZero,processingUniform,16,False,False,4219.0,4219,0.4675,0.0033
releasesCloseToZero,processingUniform,17,False,False,4536.0,4536,1.846,0.0086
releasesCloseToZero,processingUniform,18,False,False,5346.0,5346,0.9906,0.0045
releasesCloseToZero,processingUniform,19,True,False,6186.0,6186,5.0,0.007
releasesCloseToZero,processingUniform,2,False,False,101.0,101,0.0009,0.0005
releasesCloseToZero,processingUniform,20,False,False,5848.0,5848,0.1673,0.0139
releasesCloseToZero,processingUniform,21,False,False,8956.0,8956,0.0853,0.0105
releasesCloseToZero,processingUniform,22,False,False,10177.0,10177,0.0641,0.0114
releasesCloseToZero,processingUniform,23,False,False,9938.0,9938,0.5753,0.013
releasesCloseToZero,processingUniform,24,True,False,8815.0,8815,5.0,0.0135
releasesCloseToZero,processingUniform,25,False,False,10073.0,10073,3.0441,0.0127
releasesCloseToZero,processingUniform,26,False,False,18318.0,18318,0.0641,0.0094
releasesCloseToZero,processingUniform,27,True,False,11282.0,11282,5.0,0.0246
releasesCloseToZero,processingUniform,26,True,False,12408.0,12408,5.0,0.0112
releasesCloseToZero,processingUniform,29,True,False,15742.0,15742,5.0,0.0249
releasesCloseToZero,processingUniform,3,False,False,184.0,184,0.0009,0.0005
releasesCloseToZero,processingUniform,30,True,False,12807.0,12807,5.0,0.0392
releasesCloseToZero,processingUniform,4,False,False,243.0,243,0.0022,0.0006
releasesCloseToZero,processingUniform,5,False,False,698.0,698,0.0069,0.0008
releasesCloseToZero,processingUniform,6,False,False,1105.0,1105,0.0071,0.0009
releasesCloseToZero,processingUniform,7,False,False,1301.0,1301,0.1014,0.0011
releasesCloseToZero,processingUniform,7,False,False,1217.0,1217,0.0201,0.001
releasesCloseToZero,processingUniform,9,False,False,1398.0,1398,0.0668,0.0031
releasesFarFromZero,processingHighVariance,10,False,False,3048.0,3048,0.0806,0.0033
releasesFarFromZero,processingHighVariance,10,False,False,3338.0,3338,0.3207,0.0019
releasesFarFromZero,processingHighVariance,12,False,False,5363.0,5363,0.7655,0.002
releasesFarFromZero,processingHighVariance,13,False,False,5357.0,5357,0.2444,0.0044
releasesFarFromZero,processingHighVariance,14,False,False,5756.0,5756,0.1634,0.0219
releasesFarFromZero,processingHighVariance,15,True,False,6557.0,6557,5.0,0.0113
releasesFarFromZero,processingHighVariance,15,False,False,6313.0,6313,1.3335,0.0323
releasesFarFromZero,processingHighVariance,17,False,False,8113.0,8113,0.2712,0.0156
releasesFarFromZero,processingHighVariance,18,False,False,8371.0,8371,2.3692,0.0414
releasesFarFromZero,processingHighVariance,18,True,False,7697.0,7635,5.0,0.0522
releasesFarFromZero,processingHighVariance,2,False,True,312.0,inf,0.0008,5.0
releasesFarFromZero,processingHighVariance,20,False,False,11139.0,11139,1.8012,0.0142
releasesFarFromZero,processingHighVariance,19,False,False,8452.0,8452,0.6265,0.0258
releasesFarFromZero,processingHighVariance,21,False,False,11084.0,11084,0.4211,0.0691
releasesFarFromZero,processingHighVariance,23,False,False,14383.0,14383,1.5495,0.0625
releasesFarFromZero,processingHighVariance,24,True,False,16670.0,16670,5.0,0.0458
releasesFarFromZero,processingHighVariance,25,True,False,17762.0,17748,5.0,0.0581
releasesFarFromZero,processingHighVariance,25,True,False,15609.0,15609,5.0,0.0694
releasesFarFromZero,processingHighVariance,27,False,False,19205.0,19205,0.5038,0.0907
releasesFarFromZero,processingHighVariance,27,False,False,18094.0,18094,3.7471,0.0809
releasesFarFromZero,processingHighVariance,28,True,False,21797.0,21797,5.0,0.0741
releasesFarFromZero,processingHighVariance,3,False,False,447.0,447,0.001,0.0006
releasesFarFromZero,processingHighVariance,28,True,False,19368.0,19010,5.0,0.2642
releasesFarFromZero,processingHighVariance,4,False,False,774.0,774,0.0082,0.0009
releasesFarFromZero,processingHighVariance,5,False,False,1438.0,1438,0.0126,0.0008
releasesFarFromZero,processingHighVariance,6,False,False,1211.0,1211,0.0046,0.002
releasesFarFromZero,processingHighVariance,7,False,False,2037.0,2037,0.0362,0.0016
releasesFarFromZero,processingHighVariance,8,False,False,2768.0,2768,0.0582,0.0012
releasesFarFromZero,processingHighVariance,9,False,True,2506.0,inf,0.1063,5.0
releasesFarFromZero,processingLowVariance,10,False,False,3236.0,3236,0.0176,0.0032
releasesFarFromZero,processingLowVariance,11,False,False,3840.0,3840,0.1938,0.005
releasesFarFromZero,processingLowVariance,12,False,False,4483.0,4483,0.0315,0.0085
releasesFarFromZero,processingLowVariance,13,False,False,5122.0,5122,0.0796,0.0069
releasesFarFromZero,processingLowVariance,14,False,False,5891.0,5891,0.8746,0.0072
releasesFarFromZero,processingLowVariance,15,False,False,6806.0,6806,0.7056,0.0098
releasesFarFromZero,processingLowVariance,16,False,False,7595.0,7595,0.0237,0.0106
releasesFarFromZero,processingLowVariance,17,False,False,8366.0,8366,3.195,0.0123
releasesFarFromZero,processingLowVariance,18,True,False,9698.0,9698,5.0,0.0129
releasesFarFromZero,processingLowVariance,19,False,False,10419.0,10419,0.0414,0.0268
releasesFarFromZero,processingLowVariance,2,False,False,311.0,311,0.0008,0.0007
releasesFarFromZero,processingLowVariance,20,True,False,11315.0,11315,5.0,0.0229
releasesFarFromZero,processingLowVariance,21,True,False,12535.0,12535,5.0,0.0288
releasesFarFromZero,processingLowVariance,22,False,False,13505.0,13505,0.1373,0.0451
releasesFarFromZero,processingLowVariance,23,True,False,14698.0,14698,5.0,0.0557
releasesFarFromZero,processingLowVariance,24,True,False,15954.0,15952,5.0,0.0673
releasesFarFromZero,processingLowVariance,25,True,False,17348.0,17348,5.0,0.0505
releasesFarFromZero,processingLowVariance,26,False,False,18584.0,18584,0.1555,0.0443
releasesFarFromZero,processingLowVariance,27,True,False,19949.0,19853,5.0,0.0767
releasesFarFromZero,processingLowVariance,28,False,False,21211.0,21211,0.2321,0.0597
releasesFarFromZero,processingLowVariance,29,True,False,22788.0,22779,5.0,0.0916
releasesFarFromZero,processingLowVariance,3,False,False,508.0,508,0.0027,0.0005
releasesFarFromZero,processingLowVariance,30,True,False,24496.0,24496,5.0,0.1024
releasesFarFromZero,processingLowVariance,4,False,False,693.0,693,0.003,0.0014
releasesFarFromZero,processingLowVariance,5,False,False,1008.0,1008,0.0078,0.0011
releasesFarFromZero,processingLowVariance,6,False,False,1452.0,1452,0.0071,0.0018
releasesFarFromZero,processingLowVariance,7,False,False,1744.0,1744,0.0078,0.0025
releasesFarFromZero,processingLowVariance,8,False,False,2246.0,2246,0.0135,0.002
releasesFarFromZero,processingLowVariance,9,False,False,2895.0,2895,0.7166,0.0033
releasesFarFromZero,processingUniform,10,False,False,1795.0,1795,0.057,0.0234
releasesFarFromZero,processingUniform,11,False,False,3539.0,3539,1.2392,0.0045
releasesFarFromZero,processingUniform,12,False,False,3534.0,3534,0.3503,0.0137
releasesFarFromZero,processingUniform,13,False,False,4059.0,4059,2.1579,0.0185
releasesFarFromZero,processingUniform,14,False,False,5475.0,5475,1.8065,0.0096
releasesFarFromZero,processingUniform,15,False,False,5912.0,5912,1.3389,0.0349
releasesFarFromZero,processingUniform,16,True,False,5400.0,5397,5.0,0.0404
releasesFarFromZero,processingUniform,17,False,False,5730.0,5730,0.4334,0.3647
releasesFarFromZero,processingUniform,17,False,False,4838.0,4838,0.293,0.0798
releasesFarFromZero,processingUniform,19,True,False,5805.0,5805,5.0,0.2921
releasesFarFromZero,processingUniform,2,False,False,537.0,537,0.0007,0.0006
releasesFarFromZero,processingUniform,20,False,False,7423.0,7423,1.901,0.1013
releasesFarFromZero,processingUniform,21,False,False,9153.0,9153,2.4762,0.1246
releasesFarFromZero,processingUniform,22,False,False,9274.0,9274,1.821,0.302
releasesFarFromZero,processingUniform,23,True,False,9758.0,9758,5.0,0.1797
releasesFarFromZero,processingUniform,24,True,False,9561.0,9561,5.0,0.5172
releasesFarFromZero,processingUniform,25,True,False,12789.0,12789,5.0,1.2577
releasesFarFromZero,processingUniform,26,True,False,12607.0,12599,5.0,0.2615
releasesFarFromZero,processingUniform,27,True,False,15476.0,15442,5.0,0.1435
releasesFarFromZero,processingUniform,28,True,False,16468.0,16468,5.0,0.1961
releasesFarFromZero,processingUniform,29,True,True,18843.0,inf,5.0,5.0
releasesFarFromZero,processingUniform,3,False,False,749.0,749,0.0009,0.0005
releasesFarFromZero,processingUniform,30,True,False,18276.0,18124,5.0,0.3055
releasesFarFromZero,processingUniform,4,False,True,801.0,inf,0.0011,5.0
releasesFarFromZero,processingUniform,5,False,False,887.0,887,0.007,0.001
releasesFarFromZero,processingUniform,6,False,False,1189.0,1189,0.0449,0.0012
releasesFarFromZero,processingUniform,7,False,False,1322.0,1322,0.0148,0.0045
releasesFarFromZero,processingUniform,8,False,True,1393.0,inf,0.0871,5.0
releasesFarFromZero,processingUniform,9,False,False,2478.0,2478,0.3828,0.0019
releasesHighVariance,processingHighVariance,10,False,False,2474.0,2474,0.1394,0.0092
releasesHighVariance,processingHighVariance,11,False,False,4037.0,4037,0.0272,0.006
releasesHighVariance,processingHighVariance,11,False,False,2850.0,2850,0.2484,0.0145
releasesHighVariance,processingHighVariance,12,False,False,5540.0,5540,2.1636,0.0067
releasesHighVariance,processingHighVariance,13,False,False,3548.0,3548,0.1565,0.0322
releasesHighVariance,processingHighVariance,14,False,False,5155.0,5155,3.1745,0.052
releasesHighVariance,processingHighVariance,16,True,False,9325.0,9325,5.0,0.0271
releasesHighVariance,processingHighVariance,16,False,False,5399.0,5399,2.7711,0.0839
releasesHighVariance,processingHighVariance,17,True,False,8741.0,8741,5.0,0.0257
releasesHighVariance,processingHighVariance,18,True,False,10237.0,10206,5.0,0.0093
releasesHighVariance,processingHighVariance,1,False,False,156.0,156,0.0005,0.0004
releasesHighVariance,processingHighVariance,19,False,False,9569.0,9569,3.4303,0.0677
releasesHighVariance,processingHighVariance,19,True,False,8266.0,8263,5.0,0.0782
releasesHighVariance,processingHighVariance,20,True,False,12083.0,11956,5.0,0.0306
releasesHighVariance,processingHighVariance,23,True,False,11992.0,11992,5.0,0.0568
releasesHighVariance,processingHighVariance,24,False,False,12155.0,12155,0.4651,0.2366
releasesHighVariance,processingHighVariance,24,True,False,13437.0,13437,5.0,0.0561
releasesHighVariance,processingHighVariance,26,True,False,17197.0,17197,5.0,0.3462
releasesHighVariance,processingHighVariance,27,True,False,18880.0,18880,5.0,0.1997
releasesHighVariance,processingHighVariance,28,True,False,23566.0,23459,5.0,0.0252
releasesHighVariance,processingHighVariance,27,True,False,18862.0,18259,5.0,0.0925
releasesHighVariance,processingHighVariance,2,False,False,445.0,445,0.0007,0.0004
releasesHighVariance,processingHighVariance,28,True,False,20420.0,20379,5.0,0.1312
releasesHighVariance,processingHighVariance,4,False,False,716.0,716,0.0019,0.0011
releasesHighVariance,processingHighVariance,5,False,False,1117.0,1117,0.023,0.0008
releasesHighVariance,processingHighVariance,4,False,True,743.0,inf,0.0044,5.0
releasesHighVariance,processingHighVariance,6,False,False,1489.0,1489,0.0103,0.0015
releasesHighVariance,processingHighVariance,6,False,False,1336.0,1336,0.0695,0.0011
releasesHighVariance,processingHighVariance,9,False,False,2085.0,2085,0.0155,0.003
releasesHighVariance,processingLowVariance,9,False,False,2280.0,2280,0.0437,0.0036
releasesHighVariance,processingLowVariance,11,False,False,3461.0,3461,0.0204,0.0065
releasesHighVariance,processingLowVariance,12,True,False,4279.0,4279,5.0,0.0049
releasesHighVariance,processingLowVariance,12,False,False,3838.0,3838,0.0262,0.0053
releasesHighVariance,processingLowVariance,14,False,False,5480.0,5480,0.0214,0.0065
releasesHighVariance,processingLowVariance,15,False,False,6127.0,6127,1.1537,0.018
releasesHighVariance,processingLowVariance,16,False,False,6834.0,6834,0.0575,0.0118
releasesHighVariance,processingLowVariance,17,True,False,8049.0,8049,5.0,0.059
releasesHighVariance,processingLowVariance,18,True,False,8577.0,8577,5.0,0.0219
releasesHighVariance,processingLowVariance,19,False,False,9383.0,9383,0.0577,0.0266
releasesHighVariance,processingLowVariance,2,False,False,261.0,261,0.0009,0.0005
releasesHighVariance,processingLowVariance,18,False,False,8486.0,8486,0.0538,0.0501
releasesHighVariance,processingLowVariance,21,True,False,11487.0,11487,5.0,0.2051
releasesHighVariance,processingLowVariance,21,False,False,11500.0,11500,1.3046,0.0196
releasesHighVariance,processingLowVariance,22,True,False,12493.0,12493,5.0,0.0596
releasesHighVariance,processingLowVariance,23,False,False,13632.0,13632,1.2135,0.0893
releasesHighVariance,processingLowVariance,25,False,False,16464.0,16464,0.1406,0.0431
releasesHighVariance,processingLowVariance,26,True,False,17373.0,17356,5.0,0.5078
releasesHighVariance,processingLowVariance,27,True,False,18892.0,18892,5.0,0.0914
releasesHighVariance,processingLowVariance,28,False,False,20024.0,20022,0.1076,0.1254
releasesHighVariance,processingLowVariance,28,True,False,19812.0,19812,5.0,0.0874
releasesHighVariance,processingLowVariance,3,False,False,431.0,431,0.0009,0.0005
releasesHighVariance,processingLowVariance,30,False,False,23218.0,23218,0.2939,0.1821
releasesHighVariance,processingLowVariance,4,False,False,658.0,658,0.0036,0.0008
releasesHighVariance,processingLowVariance,5,False,False,766.0,766,0.0044,0.0013
releasesHighVariance,processingLowVariance,6,False,False,1221.0,1221,0.0038,0.0013
releasesHighVariance,processingLowVariance,7,False,False,1589.0,1589,0.0912,0.0018
releasesHighVariance,processingLowVariance,8,False,False,1973.0,1973,0.008,0.0067
releasesHighVariance,processingLowVariance,9,False,False,2377.0,2377,0.0215,0.0026
releasesHighVariance,processingUniform,10,False,False,1530.0,1530,0.0568,0.0111
releasesHighVariance,processingUniform,11,False,False,3050.0,3050,4.3192,0.0021
releasesHighVariance,processingUniform,11,False,False,3239.0,3239,0.0254,0.0045
releasesHighVariance,processingUniform,13,False,False,2900.0,2900,0.1571,0.0315
releasesHighVariance,processingUniform,14,True,False,6021.0,6021,5.0,0.015
releasesHighVariance,processingUniform,15,True,True,5267.0,inf,5.0,5.0
releasesHighVariance,processingUniform,15,False,False,5010.0,5010,0.7303,0.0514
releasesHighVariance,processingUniform,17,False,False,5816.0,5816,0.998,0.1085
releasesHighVariance,processingUniform,18,True,False,6392.0,6392,5.0,0.0661
releasesHighVariance,processingUniform,18,False,False,5100.0,5100,0.5558,0.157
releasesHighVariance,processingUniform,2,False,True,135.0,inf,0.0007,5.0
releasesHighVariance,processingUniform,19,True,False,7687.0,7686,5.0,0.0385
releasesHighVariance,processingUniform,21,True,False,11873.0,11798,5.0,0.0437
releasesHighVariance,processingUniform,21,False,False,9740.0,9740,3.8349,0.0478
releasesHighVariance,processingUniform,23,True,False,10264.0,10034,5.0,0.1928
releasesHighVariance,processingUniform,22,True,False,10124.0,10124,5.0,0.2092
releasesHighVariance,processingUniform,24,True,False,14976.0,14946,5.0,0.0239
releasesHighVariance,processingUniform,26,True,False,13960.0,13928,5.0,2.1694
releasesHighVariance,processingUniform,27,True,False,11809.0,11809,5.0,1.3483
releasesHighVariance,processingUniform,27,False,False,13410.0,13410,3.5376,1.5494
releasesHighVariance,processingUniform,28,True,False,13505.0,13210,5.0,0.8549
releasesHighVariance,processingUniform,3,False,False,263.0,263,0.0011,0.0007
releasesHighVariance,processingUniform,29,True,False,16339.0,16339,5.0,1.2216
releasesHighVariance,processingUniform,4,False,True,633.0,inf,0.0059,5.0
releasesHighVariance,processingUniform,4,False,False,631.0,631,0.0017,0.0007
releasesHighVariance,processingUniform,5,False,True,694.0,inf,0.0143,5.0
releasesHighVariance,processingUniform,6,False,False,1370.0,1370,0.0358,0.0013
releasesHighVariance,processingUniform,8,False,False,2305.0,2305,0.0085,0.0018
releasesHighVariance,processingUniform,9,False,False,2080.0,2080,0.7951,0.0042
releasesLowVariance,processingHighVariance,10,False,False,2345.0,2345,0.0552,0.0017
releasesLowVariance,processingHighVariance,11,False,False,4514.0,4514,0.0267,0.0019
releasesLowVariance,processingHighVariance,12,False,False,3803.0,3803,0.0495,0.003
releasesLowVariance,processingHighVariance,13,False,False,5196.0,5196,0.1639,0.0023
releasesLowVariance,processingHighVariance,13,False,False,6034.0,6034,0.0318,0.0023
releasesLowVariance,processingHighVariance,15,False,False,6357.0,6357,0.0265,0.0031
releasesLowVariance,processingHighVariance,15,False,False,5630.0,5630,0.0243,0.0031
releasesLowVariance,processingHighVariance,17,False,False,9018.0,9018,0.0315,0.0067
releasesLowVariance,processingHighVariance,18,False,False,8380.0,8380,0.2137,0.0048
releasesLowVariance,processingHighVariance,19,False,False,8356.0,8356,0.1103,0.005
releasesLowVariance,processingHighVariance,2,False,False,223.0,223,0.0007,0.0004
releasesLowVariance,processingHighVariance,20,False,False,11006.0,11006,0.206,0.0062
releasesLowVariance,processingHighVariance,21,False,False,12324.0,12324,0.146,0.0058
releasesLowVariance,processingHighVariance,22,False,False,16358.0,16358,0.0661,0.0083
releasesLowVariance,processingHighVariance,22,False,False,13152.0,13152,0.7074,0.0065
releasesLowVariance,processingHighVariance,23,False,False,13926.0,13926,0.0503,0.0075
releasesLowVariance,processingHighVariance,25,False,False,14435.0,14435,0.0588,0.0113
releasesLowVariance,processingHighVariance,26,True,False,20246.0,20246,5.0,0.0113
releasesLowVariance,processingHighVariance,25,True,False,15772.0,15772,5.0,0.0149
releasesLowVariance,processingHighVariance,28,True,False,18700.0,18700,5.0,0.0116
releasesLowVariance,processingHighVariance,29,True,False,23840.0,23840,5.0,0.0194
releasesLowVariance,processingHighVariance,3,False,False,517.0,517,0.0013,0.0012
releasesLowVariance,processingHighVariance,30,True,False,19642.0,19642,5.0,0.0219
releasesLowVariance,processingHighVariance,4,False,False,739.0,739,0.0027,0.0007
releasesLowVariance,processingHighVariance,5,False,False,915.0,915,0.007,0.0009
releasesLowVariance,processingHighVariance,6,False,False,1323.0,1323,0.0076,0.0013
releasesLowVariance,processingHighVariance,7,False,False,1745.0,1745,0.0034,0.001
releasesLowVariance,processingHighVariance,7,False,False,2058.0,2058,0.0073,0.0011
releasesLowVariance,processingHighVariance,9,False,False,3041.0,3041,0.0181,0.0013
releasesLowVariance,processingLowVariance,10,False,False,3203.0,3203,0.0906,0.0016
releasesLowVariance,processingLowVariance,11,False,False,3830.0,3830,0.0356,0.0017
releasesLowVariance,processingLowVariance,12,False,False,4411.0,4411,0.7434,0.0021
releasesLowVariance,processingLowVariance,13,False,False,5074.0,5074,0.0405,0.0034
releasesLowVariance,processingLowVariance,14,False,False,5757.0,5757,0.0249,0.0027
releasesLowVariance,processingLowVariance,15,True,False,6557.0,6557,5.0,0.0032
releasesLowVariance,processingLowVariance,16,True,False,7416.0,7416,5.0,0.0051
releasesLowVariance,processingLowVariance,17,False,False,8271.0,8271,0.538,0.0037
releasesLowVariance,processingLowVariance,18,False,False,9226.0,9226,0.0406,0.0045
releasesLowVariance,processingLowVariance,19,True,False,10268.0,10268,5.0,0.005
releasesLowVariance,processingLowVariance,2,False,False,248.0,248,0.0008,0.0005
releasesLowVariance,processingLowVariance,20,True,False,11326.0,11326,5.0,0.0098
releasesLowVariance,processingLowVariance,21,False,False,12247.0,12247,0.1536,0.0066
releasesLowVariance,processingLowVariance,22,False,False,13396.0,13396,0.0685,0.0072
releasesLowVariance,processingLowVariance,23,False,False,14635.0,14635,1.6571,0.0076
releasesLowVariance,processingLowVariance,24,False,False,15784.0,15784,0.1149,0.0082
releasesLowVariance,processingLowVariance,25,False,False,17125.0,17125,1.0435,0.0087
releasesLowVariance,processingLowVariance,26,False,False,18461.0,18461,0.1061,0.009
releasesLowVariance,processingLowVariance,27,False,False,19712.0,19712,0.1304,0.0102
releasesLowVariance,processingLowVariance,28,False,False,21237.0,21237,0.0825,0.01
releasesLowVariance,processingLowVariance,29,True,False,22741.0,22730,5.0,0.017
releasesLowVariance,processingLowVariance,3,False,False,439.0,439,0.0027,0.0006
releasesLowVariance,processingLowVariance,30,True,False,24115.0,24115,5.0,0.017
releasesLowVariance,processingLowVariance,4,False,False,683.0,683,0.0034,0.0007
releasesLowVariance,processingLowVariance,5,False,False,973.0,973,0.0096,0.0008
releasesLowVariance,processingLowVariance,6,False,False,1341.0,1341,0.0052,0.0009
releasesLowVariance,processingLowVariance,7,False,False,1692.0,1692,0.0737,0.0011
releasesLowVariance,processingLowVariance,8,False,False,2172.0,2172,0.0732,0.0017
releasesLowVariance,processingLowVariance,9,False,False,2667.0,2667,0.0073,0.0015
releasesLowVariance,processingUniform,10,False,False,2737.0,2737,0.0204,0.0018
releasesLowVariance,processingUniform,11,False,False,3031.0,3031,0.1137,0.0018
releasesLowVariance,processingUniform,12,False,False,2812.0,2812,0.0547,0.002
releasesLowVariance,processingUniform,12,False,False,4638.0,4638,0.0286,0.0037
releasesLowVariance,processingUniform,14,False,False,5289.0,5289,0.1609,0.0025
releasesLowVariance,processingUniform,15,False,False,5078.0,5078,0.0244,0.0051
releasesLowVariance,processingUniform,16,False,False,4900.0,4900,0.2789,0.0057
releasesLowVariance,processingUniform,17,False,False,6340.0,6340,0.1037,0.0061
releasesLowVariance,processingUniform,17,False,False,6978.0,6978,0.2781,0.0037
releasesLowVariance,processingUniform,19,False,False,5322.0,5322,0.0575,0.005
releasesLowVariance,processingUniform,2,False,False,224.0,224,0.0007,0.0005
releasesLowVariance,processingUniform,20,False,False,10051.0,10051,0.3027,0.0049
releasesLowVariance,processingUniform,21,False,False,10610.0,10610,2.2708,0.0081
releasesLowVariance,processingUniform,22,False,False,10256.0,10256,0.0615,0.0078
releasesLowVariance,processingUniform,23,False,False,12932.0,12932,0.054,0.007
releasesLowVariance,processingUniform,24,False,False,10557.0,10557,0.0765,0.0104
releasesLowVariance,processingUniform,25,False,False,11567.0,11567,0.1015,0.0157
releasesLowVariance,processingUniform,26,True,False,14275.0,14275,5.0,0.0112
releasesLowVariance,processingUniform,27,False,False,11648.0,11648,0.5238,0.0106
releasesLowVariance,processingUniform,28,False,False,13253.0,13253,0.3475,0.0106
releasesLowVariance,processingUniform,29,True,False,19223.0,19223,5.0,0.0177
releasesLowVariance,processingUniform,2,False,False,143.0,143,0.0008,0.0006
releasesLowVariance,processingUniform,30,True,False,18366.0,18366,5.0,0.0122
releasesLowVariance,processingUniform,4,False,False,718.0,718,0.0022,0.0006
releasesLowVariance,processingUniform,5,False,False,633.0,633,0.0038,0.0007
releasesLowVariance,processingUniform,6,False,False,1228.0,1228,0.0063,0.0008
